dataset,method,ratio,num_train,test_f1,test_acc,test_auc,val_auc
78_north-america,knn,0.75,1024,0.9382161915731932,0.936267071320182,0.9960766198571076,0.9962121212121212
78_north-america,logreg,0.8,1024,0.998480360133664,0.9984825493171472,0.9999710848947492,0.999375
78_north-america,pca,0.8,1024,0.9939125889270892,0.9939301972685888,0.9996096460791116,0.995
78_north-america,knn,0.8,1024,0.9488957018869416,0.9468892261001516,0.9921350913717324,0.995
78_north-america,logreg,0.85,1024,0.9923302676280742,0.992412746585736,0.9985448724944525,1.0
78_north-america,pca,0.85,1024,0.9598465006204376,0.960546282245827,0.9863581796354906,1.0
78_north-america,knn,0.85,1024,0.9667548835416816,0.9666160849772384,0.992187784204591,0.9976470588235292
78_north-america,logreg,0.9,1024,0.9922769010426272,0.992412746585736,0.9994560994560996,1.0
78_north-america,pca,0.9,1024,0.9733409383451856,0.9742033383915024,0.9905982905982904,1.0
78_north-america,knn,0.9,1024,0.96972272445923,0.9711684370257968,0.9933566433566432,1.0
78_north-america,logreg,0.95,1024,0.9904460407992406,0.9908952959028832,0.9950159489633174,1.0
78_north-america,pca,0.95,1024,0.978081321525042,0.9787556904400608,0.9801136363636364,1.0
78_north-america,knn,0.95,1024,0.9816484319468806,0.9833080424886192,0.9882625598086124,1.0
79_human-rights,logreg,0.05,1024,0.9904617730289428,0.9908952959028832,0.9996127408267984,1.0
79_human-rights,pca,0.05,1024,0.9870617187973684,0.9878603945371776,0.9932229644689708,1.0
79_human-rights,knn,0.05,1024,0.9798537612928424,0.9817905918057664,0.8181818181818181,0.875
79_human-rights,xgboost,0.05,1024,0.9255291887838548,0.9499241274658572,0.9987414076870946,1.0
79_human-rights,logreg,0.1,1024,0.9954004567103022,0.9954476479514416,0.9998466963053808,1.0
79_human-rights,pca,0.1,1024,0.9877772314798112,0.9878603945371776,0.9985691655168888,1.0
79_human-rights,knn,0.1,1024,0.9201283719910464,0.9347496206373292,0.9541621953089068,0.9615384615384616
79_human-rights,xgboost,0.1,1024,0.9891115879555372,0.9893778452200304,0.9986713679799684,0.9991158267020336
79_human-rights,logreg,0.15,1024,0.9844890596977268,0.984825493171472,0.9968795093795092,0.99921568627451
79_human-rights,pca,0.15,1024,0.9846288209165618,0.984825493171472,0.995652958152958,0.99921568627451
79_human-rights,knn,0.15,1024,0.7807588747213131,0.849772382397572,0.9891233766233766,0.9898039215686276
79_human-rights,xgboost,0.15,1024,0.9718153695029066,0.9726858877086496,0.9958152958152958,0.996078431372549
79_human-rights,logreg,0.2,1024,0.9908691670027662,0.9908952959028832,0.9996549939623944,1.0
79_human-rights,pca,0.2,1024,0.973857308245196,0.9742033383915024,0.9968518199068483,1.0
79_human-rights,knn,0.2,1024,0.714303324242879,0.8012139605462822,0.9864513253981944,0.9880536130536132
79_human-rights,xgboost,0.2,1024,0.972361982716494,0.9726858877086496,0.9970243229256512,1.0
79_human-rights,logreg,0.25,1024,0.9924050516262064,0.992412746585736,0.9997791682002208,1.0
79_human-rights,pca,0.25,1024,0.9741771755291015,0.9742033383915024,0.9967734020365598,1.0
79_human-rights,knn,0.25,1024,0.6598720912548002,0.7572078907435509,0.9939455281560544,0.9893455098934552
79_human-rights,xgboost,0.25,1024,0.9801710608554264,0.9802731411229136,0.9983314930683352,1.0
79_human-rights,logreg,0.3,1024,0.9924072525722648,0.992412746585736,0.9980718245360328,1.0
79_human-rights,pca,0.3,1024,0.9862924538507236,0.9863429438543247,0.9980718245360328,1.0
79_human-rights,knn,0.3,1024,0.8339814099810673,0.8512898330804249,0.9914437213786456,0.994900437105391
79_human-rights,xgboost,0.3,1024,0.9770835873757716,0.977238239757208,0.9984771796051622,0.9990286546867412
79_human-rights,logreg,0.35,1024,0.9908767111001664,0.9908952959028832,0.99937290124206,1.0
79_human-rights,pca,0.35,1024,0.9878227779187112,0.9878603945371776,0.9948416069911398,0.999554367201426
79_human-rights,knn,0.35,1024,0.8933982789544967,0.8983308042488619,0.9902799692519318,0.9971033868092692
79_human-rights,xgboost,0.35,1024,0.9771554623422952,0.977238239757208,0.997623093417486,1.0
79_human-rights,logreg,0.4,1024,0.996966973465614,0.9969650986342944,0.9997314921365554,1.0
79_human-rights,pca,0.4,1024,0.9696697346561408,0.969650986342944,0.9972382048331416,1.0
79_human-rights,knn,0.4,1024,0.9095671732348748,0.9119878603945372,0.99689777522056,0.9947665056360708
79_human-rights,xgboost,0.4,1024,0.9712281780092216,0.9711684370257968,0.997132719601074,0.997584541062802
79_human-rights,logreg,0.45,1024,0.9969641524166286,0.9969650986342944,0.9994512342578642,1.0
79_human-rights,pca,0.45,1024,0.9833105258045896,0.9833080424886192,0.9989582752013692,1.0
79_human-rights,knn,0.45,1024,0.9073218996213854,0.9089529590288316,0.996023773648083,0.9963985594237696
79_human-rights,xgboost,0.45,1024,0.9817905918057664,0.9817905918057664,0.9985025206019682,0.9995998399359745
79_human-rights,logreg,0.5,1024,0.9984825493171472,0.9984825493171472,0.9999171041724232,1.0
79_human-rights,pca,0.5,1024,0.980273050273714,0.9802731411229136,0.9980473427281936,1.0
79_human-rights,knn,0.5,1024,0.9082048008927176,0.9089529590288316,0.9957723127935894,0.9963474025974026
79_human-rights,xgboost,0.5,1024,0.9544762698638656,0.9544764795144158,0.992023579257622,1.0
79_human-rights,logreg,0.55,1024,0.9893854952779524,0.9893778452200304,0.9995811927630108,1.0
79_human-rights,pca,0.55,1024,0.9833106049569468,0.9833080424886192,0.9976546794728612,1.0
79_human-rights,knn,0.55,1024,0.9288343325566368,0.928679817905918,0.99443451716179,1.0
79_human-rights,logreg,0.6,1024,0.9939376965938675,0.9939301972685888,0.9994623036448133,1.0
79_human-rights,pca,0.6,1024,0.9787819380785364,0.9787556904400608,0.9975611629604024,1.0
79_human-rights,knn,0.6,1024,0.9143797349287166,0.91350531107739,0.994810270000384,1.0
79_human-rights,logreg,0.65,1024,0.9939362444786976,0.9939301972685888,0.9993817776426472,1.0
79_human-rights,pca,0.65,1024,0.9832646828903314,0.9833080424886192,0.9986824769433466,1.0
79_human-rights,knn,0.65,1024,0.9580136411713174,0.9575113808801214,0.9991588122022904,0.9963817277250112
79_human-rights,logreg,0.7,1024,0.992418240599207,0.992412746585736,0.999846177511152,1.0
79_human-rights,pca,0.7,1024,0.9848031698512708,0.984825493171472,0.9992308875557606,1.0
79_human-rights,knn,0.7,1024,0.9523943655582432,0.9514415781487102,0.9983628892258334,0.996031746031746
79_human-rights,logreg,0.75,1024,0.9924355991291008,0.992412746585736,0.9999137718649912,1.0
79_human-rights,pca,0.75,1024,0.9786672978163856,0.9787556904400608,0.9970066518847006,1.0
79_human-rights,knn,0.75,1024,0.9599489373579904,0.9590288315629742,0.998010593742301,1.0
79_human-rights,logreg,0.8,1024,0.9939301972685888,0.9939301972685888,0.9999132546842472,1.0
79_human-rights,pca,0.8,1024,0.9863624353009348,0.9863429438543247,0.9988433957899606,0.999375
79_human-rights,knn,0.8,1024,0.9689925773371808,0.9681335356600912,0.995135033541522,0.9984375
79_human-rights,logreg,0.85,1024,0.9969777166856076,0.9969650986342944,0.9998181090618063,1.0
79_human-rights,pca,0.85,1024,0.9878603945371776,0.9878603945371776,0.9980901451489688,1.0
79_human-rights,knn,0.85,1024,0.9764613675508478,0.9757207890743552,0.9974535268652917,0.99921568627451
79_human-rights,logreg,0.9,1024,0.9954631057537248,0.9954476479514416,0.9996632996632996,1.0
79_human-rights,pca,0.9,1024,0.9862957526131854,0.9863429438543247,0.9946645946645946,1.0
79_human-rights,knn,0.9,1024,0.9851217109630264,0.984825493171472,0.9908961408961408,1.0
79_human-rights,logreg,0.95,1024,0.9906062806535894,0.9908952959028832,0.9975079744816586,1.0
79_human-rights,pca,0.95,1024,0.9593276451678806,0.9590288315629742,0.9636662679425836,1.0
79_human-rights,knn,0.95,1024,0.9836617286923752,0.9833080424886192,0.9803379186602872,1.0
80_side-effects,logreg,0.05,1024,0.9969200984769828,0.9969650986342944,1.0,1.0
80_side-effects,pca,0.05,1024,0.9773580078953948,0.9787556904400608,0.9920611869493658,1.0
80_side-effects,knn,0.05,1024,0.9255291887838548,0.9499241274658572,0.9830332074741022,1.0
80_side-effects,xgboost,0.05,1024,0.9760133441245856,0.9787556904400608,0.9993707038435472,1.0
80_side-effects,logreg,0.1,1024,0.9954004567103022,0.9954476479514416,0.9995656395319128,1.0
80_side-effects,pca,0.1,1024,0.9938455579500388,0.9939301972685888,0.9954264397771988,0.9982316534040672
80_side-effects,knn,0.1,1024,0.8524121648155062,0.8998482549317147,0.9899841586182226,0.9991158267020336
80_side-effects,xgboost,0.1,1024,0.9907014317576388,0.9908952959028832,0.9973427359599368,0.9991158267020336
80_side-effects,logreg,0.15,1024,0.9954187104714698,0.9954476479514416,0.9977633477633476,1.0
80_side-effects,pca,0.15,1024,0.9830540072990211,0.9833080424886192,0.990422077922078,1.0
80_side-effects,knn,0.15,1024,0.8914748793140274,0.9089529590288316,0.988284632034632,1.0
80_side-effects,xgboost,0.15,1024,0.9907772925499372,0.9908952959028832,0.9947510822510824,1.0
80_side-effects,logreg,0.2,1024,0.998480383600857,0.9984825493171472,1.0,1.0
80_side-effects,pca,0.2,1024,0.998480383600857,0.9984825493171472,1.0,0.9965034965034965
80_side-effects,knn,0.2,1024,0.9670678435078336,0.9681335356600912,0.9951627278477372,0.9965034965034966
80_side-effects,xgboost,0.2,1024,0.9939127780018444,0.9939301972685888,0.9998274969811972,1.0
80_side-effects,logreg,0.25,1024,0.9923734849443948,0.992412746585736,0.99942338363391,1.0
80_side-effects,pca,0.25,1024,0.9908384720733776,0.9908952959028832,0.9965648386701018,1.0
80_side-effects,knn,0.25,1024,0.9721423414688708,0.9726858877086496,0.9855109802478222,1.0
80_side-effects,xgboost,0.25,1024,0.9893451976729604,0.9893778452200304,0.9980738559685928,1.0
80_side-effects,logreg,0.3,1024,0.9939123386124278,0.9939301972685888,0.991257477157694,1.0
80_side-effects,pca,0.3,1024,0.9848471260438896,0.984825493171472,0.9854729507657924,1.0
80_side-effects,knn,0.3,1024,0.9629992097082296,0.9635811836115328,0.9905398891299108,1.0
80_side-effects,xgboost,0.3,1024,0.9831679844160998,0.9833080424886192,0.9947742062709526,1.0
80_side-effects,logreg,0.35,1024,0.9969650986342944,0.9969650986342944,0.9999898855039042,1.0
80_side-effects,pca,0.35,1024,0.9818430502818613,0.9817905918057664,0.9986851155075456,1.0
80_side-effects,knn,0.35,1024,0.9755367763766069,0.9757207890743552,0.9919539183557874,1.0
80_side-effects,xgboost,0.35,1024,0.9893934311824952,0.9893778452200304,0.9974713759760488,1.0
80_side-effects,logreg,0.4,1024,0.9817669577747108,0.9817905918057664,0.9927311085538932,1.0
80_side-effects,pca,0.4,1024,0.962120854254321,0.96206373292868,0.9907652474108172,1.0
80_side-effects,knn,0.4,1024,0.9462355542357742,0.9468892261001516,0.9949798619102416,1.0
80_side-effects,xgboost,0.4,1024,0.9878526432240148,0.9878603945371776,0.9988876102800154,0.9987922705314012
80_side-effects,logreg,0.45,1024,0.9954469490964432,0.9954476479514416,0.9968097178041928,1.0
80_side-effects,pca,0.45,1024,0.965139433302412,0.9650986342943856,0.99128485592574,1.0
80_side-effects,knn,0.45,1024,0.966514931059092,0.9666160849772384,0.9949122904924008,1.0
80_side-effects,xgboost,0.45,1024,0.9863488453275788,0.9863429438543247,0.9984746172591475,1.0
80_side-effects,logreg,0.5,1024,0.9924126417597366,0.992412746585736,0.9995486782720824,0.999594155844156
80_side-effects,pca,0.5,1024,0.9848254232879552,0.984825493171472,0.9977618126554296,0.9991883116883116
80_side-effects,knn,0.5,1024,0.9482885641257736,0.9484066767830044,0.9933268858800772,0.9983766233766233
80_side-effects,xgboost,0.5,1024,0.9817903402204714,0.9817905918057664,0.9980105001381596,1.0
80_side-effects,logreg,0.55,1024,0.9924115457831604,0.992412746585736,0.9979990320899412,1.0
80_side-effects,pca,0.55,1024,0.9832940384179684,0.9833080424886192,0.9971334971334972,1.0
80_side-effects,knn,0.55,1024,0.9757528960878196,0.9757207890743552,0.9931874022783114,0.9995866060355518
80_side-effects,logreg,0.6,1024,0.9939301972685888,0.9939301972685888,0.9993374812766448,1.0
80_side-effects,pca,0.6,1024,0.9649649517126164,0.9650986342943856,0.9927891078081192,1.0
80_side-effects,knn,0.6,1024,0.9547584149537868,0.9544764795144158,0.9944742097783924,1.0
80_side-effects,logreg,0.65,1024,0.9878724889573952,0.9878603945371776,0.9966251140164184,1.0
80_side-effects,pca,0.65,1024,0.966547121176717,0.9666160849772384,0.9889328063241108,1.0
80_side-effects,knn,0.65,1024,0.9712922550198392,0.9711684370257968,0.9728134184655924,1.0
80_side-effects,logreg,0.7,1024,0.9832456868511054,0.9833080424886192,0.9985276990353132,1.0
80_side-effects,pca,0.7,1024,0.9725200678626326,0.9726858877086496,0.9934735315445976,0.998015873015873
80_side-effects,knn,0.7,1024,0.975856350507536,0.9757207890743552,0.9955061858615156,0.9987599206349206
80_side-effects,logreg,0.75,1024,0.9863005412816762,0.9863429438543247,0.9984355752648436,1.0
80_side-effects,pca,0.75,1024,0.9741232446431664,0.9742033383915024,0.9933481152993348,1.0
80_side-effects,knn,0.75,1024,0.9743810059900144,0.9742033383915024,0.9726348854397634,1.0
80_side-effects,logreg,0.8,1024,0.9878251778541788,0.9878603945371776,0.998178348369188,1.0
80_side-effects,pca,0.8,1024,0.9598210431194696,0.960546282245827,0.9919471431876012,1.0
80_side-effects,knn,0.8,1024,0.9622244262493926,0.96206373292868,0.9447576914179968,1.0
80_side-effects,logreg,0.85,1024,0.9878086196120188,0.9878603945371776,0.9985994397759104,1.0
80_side-effects,pca,0.85,1024,0.9722014235064568,0.9726858877086496,0.9929790097857324,1.0
80_side-effects,knn,0.85,1024,0.9687042032615764,0.9681335356600912,0.9560187711448216,1.0
80_side-effects,logreg,0.9,1024,0.989484198192606,0.9893778452200304,0.9972545972545972,1.0
80_side-effects,pca,0.9,1024,0.9687574384327604,0.969650986342944,0.99023569023569,1.0
80_side-effects,knn,0.9,1024,0.9792994529200768,0.9787556904400608,0.9676638176638176,1.0
80_side-effects,logreg,0.95,1024,0.9910259738370876,0.9908952959028832,0.9972089314194575,1.0
80_side-effects,pca,0.95,1024,0.9804170143400908,0.9802731411229136,0.9926734449760766,1.0
80_side-effects,knn,0.95,1024,0.9775202780102376,0.9757207890743552,0.9607256778309412,1.0
81_public-health,logreg,0.05,1024,0.9921168835797676,0.992412746585736,0.9999031852066996,1.0
81_public-health,pca,0.05,1024,0.9953446996751776,0.9954476479514416,0.9993222964468972,0.9973958333333331
81_public-health,knn,0.05,1024,0.9255291887838548,0.9499241274658572,0.9599186755736278,0.8515625
81_public-health,xgboost,0.05,1024,0.9255291887838548,0.9499241274658572,0.959967082970278,0.9739583333333334
81_public-health,logreg,0.1,1024,0.9954004567103022,0.9954476479514416,0.999846696305381,0.9991158267020336
81_public-health,pca,0.1,1024,0.9923869835819304,0.992412746585736,0.9991057284480556,0.9973474801061007
81_public-health,knn,0.1,1024,0.8524121648155062,0.8998482549317147,0.9829832898972866,0.9451812555260832
81_public-health,xgboost,0.1,1024,0.9875094630559752,0.9878603945371776,0.9971894322653176,0.9929266136162688
81_public-health,logreg,0.15,1024,0.9954187104714698,0.9954476479514416,0.9997655122655122,1.0
81_public-health,pca,0.15,1024,0.9727980270426544,0.9726858877086496,0.9932720057720056,1.0
81_public-health,knn,0.15,1024,0.7807588747213131,0.849772382397572,0.9911255411255412,0.9976470588235294
81_public-health,xgboost,0.15,1024,0.9830540072990211,0.9833080424886192,0.996861471861472,1.0
81_public-health,logreg,0.2,1024,0.99389498058559,0.9939301972685888,0.9978293370133978,1.0
81_public-health,pca,0.2,1024,0.9893626852060002,0.9893778452200304,0.9962768098441724,1.0
81_public-health,knn,0.2,1024,0.7575953589236621,0.8209408194233687,0.988082916451038,0.9965034965034966
81_public-health,xgboost,0.2,1024,0.9575112581076116,0.9590288315629742,0.9910729687769536,1.0
81_public-health,logreg,0.25,1024,0.9939051967205288,0.9939301972685888,0.9999631947000368,1.0
81_public-health,pca,0.25,1024,0.989367072276689,0.9893778452200304,0.999398846767268,1.0
81_public-health,knn,0.25,1024,0.7782082603792235,0.8194233687405159,0.9911728622254936,0.990867579908676
81_public-health,xgboost,0.25,1024,0.9801287735510638,0.9802731411229136,0.996797938903202,0.9979705733130392
81_public-health,logreg,0.3,1024,0.9939123386124278,0.9939301972685888,0.9999780889151824,1.0
81_public-health,pca,0.3,1024,0.9817905918057664,0.9817905918057664,0.9976336028396764,1.0
81_public-health,knn,0.3,1024,0.8662464373625276,0.8770864946889226,0.9964120598610836,0.9963574550752792
81_public-health,xgboost,0.3,1024,0.9582642363433796,0.9590288315629742,0.9984881351475712,1.0
81_public-health,logreg,0.35,1024,0.9984817888192312,0.9984825493171472,1.0,1.0
81_public-health,pca,0.35,1024,0.9893934311824952,0.9893778452200304,0.999069466359186,1.0
81_public-health,knn,0.35,1024,0.8780225298351712,0.8846737481031867,0.9968139337298216,0.9988859180035652
81_public-health,xgboost,0.35,1024,0.9863360993730796,0.9863429438543247,0.9995246186834972,0.9968805704099822
81_public-health,logreg,0.4,1024,0.9954432522376998,0.9954476479514416,1.0,1.0
81_public-health,pca,0.4,1024,0.9818018407936844,0.9817905918057664,0.9976217874952052,1.0
81_public-health,knn,0.4,1024,0.8817038479744795,0.8861911987860395,0.998168392788646,0.9979871175523348
81_public-health,xgboost,0.4,1024,0.9878603945371776,0.9878603945371776,0.9998177982355196,0.999597423510467
81_public-health,logreg,0.45,1024,0.9924065620114418,0.992412746585736,0.999962795542906,1.0
81_public-health,pca,0.45,1024,0.9635577816900314,0.9635811836115328,0.993489220008557,1.0
81_public-health,knn,0.45,1024,0.8897589204675151,0.8922610015174507,0.9962283981620996,0.9983993597438976
81_public-health,xgboost,0.45,1024,0.9878603945371776,0.9878603945371776,0.9980746693453876,0.9995998399359745
81_public-health,logreg,0.5,1024,0.995447585055842,0.9954476479514416,0.9999815787049828,1.0
81_public-health,pca,0.5,1024,0.9726851329527648,0.9726858877086496,0.9952841484756376,1.0
81_public-health,knn,0.5,1024,0.9344771638665456,0.9347496206373292,0.9908676429953026,1.0
81_public-health,xgboost,0.5,1024,0.9833078118714206,0.9833080424886192,0.9991065671916736,1.0
81_public-health,logreg,0.55,1024,0.9939320320862756,0.9939301972685888,0.9999348522075796,1.0
81_public-health,pca,0.55,1024,0.9802873483733402,0.9802731411229136,0.9968822127913036,1.0
81_public-health,knn,0.55,1024,0.9151433301653368,0.9150227617602428,0.9957840071476436,0.9995866060355518
81_public-health,logreg,0.6,1024,0.9878753931877352,0.9878603945371776,0.9998463724699466,1.0
81_public-health,pca,0.6,1024,0.9727030441562432,0.9726858877086496,0.9942581710642548,1.0
81_public-health,knn,0.6,1024,0.9473181872976654,0.9468892261001516,0.990019011406844,0.9995604395604396
81_public-health,logreg,0.65,1024,0.9939362444786976,0.9939301972685888,0.9999290564507956,1.0
81_public-health,pca,0.65,1024,0.9666160849772384,0.9666160849772384,0.9955001520218912,1.0
81_public-health,knn,0.65,1024,0.9550453552140656,0.9544764795144158,0.9951048951048952,1.0
81_public-health,logreg,0.7,1024,0.9939389417531216,0.9939301972685888,0.9995275452128244,1.0
81_public-health,pca,0.7,1024,0.9620912029960356,0.96206373292868,0.9940228975761972,1.0
81_public-health,knn,0.7,1024,0.9436364155939784,0.9423368740515932,0.9890071857076934,1.0
81_public-health,logreg,0.75,1024,0.9924204415452657,0.992412746585736,0.999679724069968,1.0
81_public-health,pca,0.75,1024,0.9652720744129816,0.9650986342943856,0.9941734417344174,1.0
81_public-health,knn,0.75,1024,0.9468873253268536,0.9453717754172988,0.9890305493964032,1.0
81_public-health,logreg,0.8,1024,0.9969737150597404,0.9969650986342944,0.999942169789498,1.0
81_public-health,pca,0.8,1024,0.9712905639495384,0.9711684370257968,0.997267522553782,1.0
81_public-health,knn,0.8,1024,0.971741354818124,0.9711684370257968,0.9941591487393014,1.0
81_public-health,logreg,0.85,1024,0.9984857238857904,0.9984825493171472,1.0,1.0
81_public-health,pca,0.85,1024,0.9754020054818544,0.9757207890743552,0.994106733602532,1.0
81_public-health,knn,0.85,1024,0.9804743486342758,0.9802731411229136,0.9984630215722652,1.0
81_public-health,logreg,0.9,1024,0.9969439388046568,0.9969650986342944,0.9999481999482,1.0
81_public-health,pca,0.9,1024,0.989484198192606,0.9893778452200304,0.994975394975395,1.0
81_public-health,knn,0.9,1024,0.976622797701012,0.9757207890743552,0.9954156954156954,1.0
81_public-health,logreg,0.95,1024,0.9937375204357262,0.9939301972685888,0.9976076555023924,1.0
81_public-health,pca,0.95,1024,0.9759037647838072,0.977238239757208,0.9414374003189792,1.0
81_public-health,knn,0.95,1024,0.9749751344730188,0.977238239757208,0.9761762360446572,1.0
82_federal-government,logreg,0.05,1024,0.9904617730289428,0.9908952959028832,0.9932229644689708,0.9583333333333334
82_federal-government,pca,0.05,1024,0.98728236403859,0.9878603945371776,0.9893503727369544,0.9427083333333334
82_federal-government,knn,0.05,1024,0.9255291887838548,0.9499241274658572,0.9410881982766968,0.9557291666666666
82_federal-government,xgboost,0.05,1024,0.9255291887838548,0.9499241274658572,0.974876561138542,0.9635416666666666
82_federal-government,logreg,0.1,1024,0.986296570447475,0.9863429438543247,0.9964229137922224,0.9902740937223696
82_federal-government,pca,0.1,1024,0.9781415603479569,0.9787556904400608,0.996780622413,0.97789566755084
82_federal-government,knn,0.1,1024,0.8524121648155062,0.8998482549317147,0.9838775614492308,0.9938107869142352
82_federal-government,xgboost,0.1,1024,0.9712248913350996,0.9726858877086496,0.9899075067709132,0.986737400530504
82_federal-government,logreg,0.15,1024,0.9863143727365352,0.9863429438543247,0.9970598845598846,0.99921568627451
82_federal-government,pca,0.15,1024,0.977377537265074,0.977238239757208,0.993596681096681,0.9984313725490196
82_federal-government,knn,0.15,1024,0.9002899541915121,0.9150227617602428,0.9635371572871574,0.9996078431372548
82_federal-government,xgboost,0.15,1024,0.9614515566585056,0.9635811836115328,0.9872655122655124,0.99921568627451
82_federal-government,logreg,0.2,1024,0.9877899611711798,0.9878603945371776,0.9992093611638204,0.9988344988344988
82_federal-government,pca,0.2,1024,0.9772057540128576,0.977238239757208,0.9974699557242253,0.986013986013986
82_federal-government,knn,0.2,1024,0.7350854966850692,0.8103186646433991,0.981520614110747,0.9796037296037295
82_federal-government,xgboost,0.2,1024,0.9471074007679188,0.9499241274658572,0.9902392041860733,0.9953379953379954
82_federal-government,logreg,0.25,1024,0.9863290929271714,0.9863429438543247,0.99884676726782,0.9989852866565196
82_federal-government,pca,0.25,1024,0.9772151548786192,0.977238239757208,0.996221322537112,0.9959411466260782
82_federal-government,knn,0.25,1024,0.7365457608722654,0.795144157814871,0.9903508771929824,0.9918822932521564
82_federal-government,xgboost,0.25,1024,0.9594669082733228,0.960546282245827,0.9871058765795608,1.0
82_federal-government,logreg,0.3,1024,0.987806257370906,0.9878603945371776,0.9990359122680164,0.9995143273433704
82_federal-government,pca,0.3,1024,0.9787859764614456,0.9787556904400608,0.9963518043778348,0.9995143273433704
82_federal-government,knn,0.3,1024,0.9239412504376224,0.9271623672230652,0.9593878042901904,0.9941719281204467
82_federal-government,xgboost,0.3,1024,0.9633048172015044,0.9635811836115328,0.9928131641797586,0.9995143273433704
82_federal-government,logreg,0.35,1024,0.9924089440961554,0.992412746585736,0.999534733179593,1.0
82_federal-government,pca,0.35,1024,0.983316306982,0.9833080424886192,0.9973803455111866,1.0
82_federal-government,knn,0.35,1024,0.928229729609811,0.9301972685887708,0.9689434397378324,0.9942067736185384
82_federal-government,xgboost,0.35,1024,0.9755923939339064,0.9757207890743552,0.9978456123315936,0.998663101604278
82_federal-government,logreg,0.4,1024,0.9863206082766126,0.9863429438543247,0.9989259685462216,1.0
82_federal-government,pca,0.4,1024,0.9772162611884992,0.977238239757208,0.997458764863828,1.0
82_federal-government,knn,0.4,1024,0.8833659248514054,0.8877086494688923,0.9894131185270426,0.9989935587761676
82_federal-government,xgboost,0.4,1024,0.9664258153002708,0.9666160849772384,0.9924721902570004,0.999597423510467
82_federal-government,logreg,0.45,1024,0.984825493171472,0.984825493171472,0.9989954796584632,1.0
82_federal-government,pca,0.45,1024,0.9757407399579848,0.9757207890743552,0.9960377253194932,0.9995998399359745
82_federal-government,knn,0.45,1024,0.8902818618266323,0.8922610015174507,0.9905082128839034,0.9975990396158464
82_federal-government,xgboost,0.45,1024,0.972638097442752,0.9726858877086496,0.9947355693212048,1.0
82_federal-government,logreg,0.5,1024,0.9908952959028832,0.9908952959028832,0.9995486782720824,1.0
82_federal-government,pca,0.5,1024,0.9726858877086496,0.9726858877086496,0.9939486045869024,1.0
82_federal-government,knn,0.5,1024,0.9253344425455986,0.9256449165402124,0.9949387491940684,0.997564935064935
82_federal-government,xgboost,0.5,1024,0.8891566790337017,0.8892261001517451,0.9665929814865984,1.0
82_federal-government,logreg,0.55,1024,0.9817905918057664,0.9817905918057664,0.9991251582160672,1.0
82_federal-government,pca,0.55,1024,0.9726771119880864,0.9726858877086496,0.996109746109746,0.9991732120711038
82_federal-government,knn,0.55,1024,0.9379158727831304,0.9377845220030347,0.9864864864864866,0.9966928482844152
82_federal-government,logreg,0.6,1024,0.986338548140583,0.9863429438543247,0.9991070399815648,0.9995604395604396
82_federal-government,pca,0.6,1024,0.9772159041794958,0.977238239757208,0.9953431654952568,1.0
82_federal-government,knn,0.6,1024,0.945710097944544,0.9453717754172988,0.9901534354956408,0.998021978021978
82_federal-government,logreg,0.65,1024,0.9878842904334189,0.9878603945371776,0.9992297557514948,0.9995477159656264
82_federal-government,pca,0.65,1024,0.9863632294289868,0.9863429438543247,0.9982466808553766,0.9986431478968792
82_federal-government,knn,0.65,1024,0.960767998955168,0.960546282245827,0.9931742170872604,0.9986431478968792
82_federal-government,logreg,0.7,1024,0.9969694708765608,0.9969650986342944,0.9999011141143122,0.9985119047619048
82_federal-government,pca,0.7,1024,0.9848031698512708,0.984825493171472,0.9985167117146811,0.9985119047619048
82_federal-government,knn,0.7,1024,0.960818740866061,0.960546282245827,0.9919023446942228,0.9955357142857144
82_federal-government,logreg,0.75,1024,0.9924049733602432,0.992412746585736,0.9989159891598915,1.0
82_federal-government,pca,0.75,1024,0.984825493171472,0.984825493171472,0.9956146834195616,1.0
82_federal-government,knn,0.75,1024,0.9548329943315248,0.9544764795144158,0.9896033505789604,1.0
82_federal-government,logreg,0.8,1024,0.9847814723177232,0.984825493171472,0.9984819569743232,1.0
82_federal-government,pca,0.8,1024,0.981737766781268,0.9817905918057664,0.9974554707379136,1.0
82_federal-government,knn,0.8,1024,0.955997543175085,0.9575113808801214,0.9867424242424244,1.0
82_federal-government,logreg,0.85,1024,0.9908952959028832,0.9908952959028832,0.9993633817163228,1.0
82_federal-government,pca,0.85,1024,0.9877010027409272,0.9878603945371776,0.9988540870893812,1.0
82_federal-government,knn,0.85,1024,0.972569394127042,0.9726858877086496,0.9814471243042672,0.999607843137255
82_federal-government,logreg,0.9,1024,0.9908952959028832,0.9908952959028832,0.9992747992747992,1.0
82_federal-government,pca,0.9,1024,0.9861988403641824,0.9863429438543247,0.997927997927998,0.984126984126984
82_federal-government,knn,0.9,1024,0.9357144078049004,0.9453717754172988,0.992035742035742,0.9584859584859584
82_federal-government,logreg,0.95,1024,0.9876742597400412,0.9878603945371776,0.9981559011164274,1.0
82_federal-government,pca,0.95,1024,0.9831822168176296,0.9833080424886192,0.9852472089314196,1.0
82_federal-government,knn,0.95,1024,0.9683018369991572,0.9711684370257968,0.940938995215311,1.0
83_third-party,logreg,0.05,1024,0.9921168835797676,0.992412746585736,0.9969987414076872,1.0
83_third-party,pca,0.05,1024,0.986243339319356,0.9863429438543247,0.9910930390163616,1.0
