test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,sae_l0
0.5592144371291737,0.5633333333333334,0.6032444444444445,0.7571028411364547,128,90_glue_qnli,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.5852995852995853,0.6133333333333333,0.6629777777777778,0.7170868347338936,16,87_glue_cola,12,relu_google_gemma-2-2b_standard,l1,390
0.6222391124320769,0.63,0.666088888888889,0.7871148459383754,128,87_glue_cola,12,relu_google_gemma-2-2b_standard,l1,390
0.8038419913419913,0.8066666666666666,0.9133111111111112,0.9879951980792316,16,6_hist_fig_isamerican,12,top_k_width-2pow14_date-0107,l1,80
0.7892016863865088,0.7933333333333333,0.8987111111111112,0.9879951980792318,128,6_hist_fig_isamerican,12,top_k_width-2pow14_date-0107,l1,80
0.8135150713728682,0.8166666666666667,0.9099999999999999,0.9935974389755903,16,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,642
0.8385939741750358,0.84,0.9185777777777778,0.9935974389755902,128,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,642
0.5597383720930232,0.5666666666666667,0.6006499287749287,0.6830732292917168,16,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.6440920716112533,0.65,0.6618144586894587,0.6922769107643058,128,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.6651785714285715,0.6666666666666666,0.7216,0.7723089235694278,16,87_glue_cola,12,gated_width-2pow14_date-0107,l1,164
0.563953488372093,0.5733333333333334,0.6270222222222223,0.7959183673469388,128,87_glue_cola,12,gated_width-2pow14_date-0107,l1,164
0.7756017951856385,0.78,0.9044888888888888,0.9879951980792316,16,6_hist_fig_isamerican,12,top_k_width-2pow14_date-0107,l1,40
0.7851662404092072,0.79,0.8928444444444446,0.9883953581432573,128,6_hist_fig_isamerican,12,top_k_width-2pow14_date-0107,l1,40
0.49346054888507723,0.58,0.5716666666666667,1.0,16,66_living-room,12,jump_relu_width-2pow14_date-0107,l1,662
0.49913851825139244,0.5833333333333334,0.7230666666666667,1.0,128,66_living-room,12,jump_relu_width-2pow14_date-0107,l1,662
0.42750449621768555,0.5366666666666666,0.5805333333333333,0.9957099957099957,16,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.4543650793650793,0.56,0.7148444444444444,1.0,128,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.5542132286318333,0.59,0.6244666666666666,0.8251300520208084,16,90_glue_qnli,12,relu_google_gemma-2-2b_standard,l1,661
0.5875758625699948,0.59,0.6408888888888888,0.8191276510604241,128,90_glue_qnli,12,relu_google_gemma-2-2b_standard,l1,661
0.9531173092698932,0.9531772575250836,0.9883001613770845,0.9903961584633852,16,5_hist_fig_ismale,12,standard_new_width-2pow14_date-0107,l1,654
0.9264395356085398,0.9264214046822743,0.981127846512462,0.9943977591036415,128,5_hist_fig_ismale,12,standard_new_width-2pow14_date-0107,l1,654
0.4034090909090909,0.5333333333333333,0.716,0.9995709995709996,16,66_living-room,12,jump_relu_width-2pow14_date-0107,l1,164
0.42300402914461394,0.5433333333333333,0.7695555555555557,1.0,128,66_living-room,12,jump_relu_width-2pow14_date-0107,l1,164
0.5989162561576354,0.6066666666666667,0.6441862535612535,0.6926770708283313,16,7_hist_fig_ispolitician,12,top_k_width-2pow14_date-0107,l1,639
0.6091769671389811,0.61,0.6506410256410255,0.6974789915966386,128,7_hist_fig_ispolitician,12,top_k_width-2pow14_date-0107,l1,639
0.6480395183698674,0.6833333333333333,0.6928666666666667,0.9991883116883117,16,73_control-group,12,relu_google_gemma-2-2b_standard,l1,53
0.6165824968048541,0.6566666666666666,0.736,1.0,128,73_control-group,12,relu_google_gemma-2-2b_standard,l1,53
0.6406298240197592,0.6766666666666666,0.5752,0.9943181818181818,16,73_control-group,12,jump_relu_width-2pow14_date-0107,l1,20
0.6258104353195431,0.6633333333333333,0.7065777777777777,0.9959415584415584,128,73_control-group,12,jump_relu_width-2pow14_date-0107,l1,20
0.5322962348164515,0.5366666666666666,0.5780000000000001,0.65906362545018,16,87_glue_cola,12,standard_new_width-2pow14_date-0107,l1,106
0.5596007046388726,0.5666666666666667,0.6692444444444444,0.6882753101240496,128,87_glue_cola,12,standard_new_width-2pow14_date-0107,l1,106
0.4034090909090909,0.5333333333333333,0.7151111111111111,1.0,16,66_living-room,12,standard_new_width-2pow14_date-0107,l1,654
0.4543650793650793,0.56,0.7799555555555555,1.0,128,66_living-room,12,standard_new_width-2pow14_date-0107,l1,654
0.5698875790815165,0.58,0.6490666666666667,0.7418967587034815,16,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,80
0.6036899377546907,0.6066666666666667,0.6529777777777777,0.8095238095238095,128,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,80
0.620022757270948,0.6266666666666667,0.6521990740740741,0.7158863545418168,16,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.5475117486737178,0.55,0.644008190883191,0.718687474989996,128,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.8176579172482104,0.82,0.9162666666666666,0.9927971188475391,16,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.726775956284153,0.74,0.8757333333333333,0.9931972789115646,128,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.5930439423590109,0.5933333333333334,0.6362222222222222,0.792717086834734,16,90_glue_qnli,12,jump_relu_width-2pow14_date-0107,l1,82
0.6009880296408892,0.6033333333333334,0.630311111111111,0.8151260504201681,128,90_glue_qnli,12,jump_relu_width-2pow14_date-0107,l1,82
0.6211111111111111,0.6333333333333333,0.6604789886039886,0.7130852340936374,16,7_hist_fig_ispolitician,12,jump_relu_width-2pow14_date-0107,l1,331
0.6043805406904842,0.6166666666666667,0.6425391737891738,0.7346938775510203,128,7_hist_fig_ispolitician,12,jump_relu_width-2pow14_date-0107,l1,331
0.49286472461375164,0.57,0.7233333333333333,1.0,16,66_living-room,12,batch_top_k_width-2pow14_date-0107,l1,321
0.4819491662619395,0.5733333333333334,0.7312888888888889,1.0,128,66_living-room,12,batch_top_k_width-2pow14_date-0107,l1,321
0.5189021504810979,0.5933333333333334,0.7302444444444445,1.0,16,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,83
0.43573667711598746,0.55,0.7295999999999999,1.0,128,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,83
0.5787377450980392,0.6333333333333333,0.6899555555555555,0.9995941558441559,16,67_social-security,12,standard_new_width-2pow14_date-0107,l1,54
0.5913482960115084,0.6433333333333333,0.8976444444444445,0.9995941558441559,128,67_social-security,12,standard_new_width-2pow14_date-0107,l1,54
0.6563168026833273,0.6766666666666666,0.8348444444444445,0.9603841536614646,16,6_hist_fig_isamerican,12,relu_google_gemma-2-2b_standard,l1,106
0.7732170459545759,0.7766666666666666,0.8900444444444444,0.9847939175670268,128,6_hist_fig_isamerican,12,relu_google_gemma-2-2b_standard,l1,106
0.4532590051457976,0.5466666666666666,0.6918666666666666,0.9991419991419992,16,66_living-room,12,gated_width-2pow14_date-0107,l1,51
0.516452411841019,0.59,0.7986222222222222,1.0,128,66_living-room,12,gated_width-2pow14_date-0107,l1,51
0.7803435651929035,0.7833333333333333,0.8921777777777778,0.9863945578231293,16,6_hist_fig_isamerican,12,relu_google_gemma-2-2b_standard,l1,179
0.7863899908452853,0.79,0.8948888888888888,0.9931972789115646,128,6_hist_fig_isamerican,12,relu_google_gemma-2-2b_standard,l1,179
0.8826824820998185,0.882943143812709,0.9194907656446119,0.969187675070028,16,5_hist_fig_ismale,12,standard_new_width-2pow14_date-0107,l1,54
0.8995889881614538,0.8996655518394648,0.945355926125157,0.9903961584633854,128,5_hist_fig_ismale,12,standard_new_width-2pow14_date-0107,l1,54
0.38999942722950914,0.5266666666666666,0.7019555555555554,0.9978549978549979,16,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,54
0.38744685611993734,0.5133333333333333,0.6385777777777778,1.0,128,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,54
0.6091802622360124,0.61,0.6504184472934473,0.7486994797919168,16,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,53
0.6100477308381268,0.61,0.6652421652421652,0.7182873149259704,128,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,53
0.646603840682788,0.6466666666666666,0.6952,0.746298519407763,16,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,80
0.6458955057681172,0.6466666666666666,0.662888888888889,0.773109243697479,128,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,80
0.6480395183698674,0.6833333333333333,0.7606222222222223,0.9963474025974026,16,73_control-group,12,relu_google_gemma-2-2b_standard,l1,661
0.6343101646848103,0.6733333333333333,0.6674222222222223,1.0,128,73_control-group,12,relu_google_gemma-2-2b_standard,l1,661
0.6296711929076422,0.67,0.7379333333333333,0.992288961038961,16,73_control-group,12,jump_relu_width-2pow14_date-0107,l1,41
0.6480395183698674,0.6833333333333333,0.6912666666666667,0.9918831168831168,128,73_control-group,12,jump_relu_width-2pow14_date-0107,l1,41
0.38999942722950914,0.5266666666666666,0.8535333333333333,1.0,16,67_social-security,12,standard_new_width-2pow14_date-0107,l1,177
0.7129186602870813,0.7333333333333333,0.8754666666666667,1.0,128,67_social-security,12,standard_new_width-2pow14_date-0107,l1,177
0.5886531199424564,0.5933333333333334,0.6493555555555556,0.7795118047218887,16,90_glue_qnli,12,relu_google_gemma-2-2b_standard,l1,106
0.6321448783248443,0.6533333333333333,0.686888888888889,0.8251300520208084,128,90_glue_qnli,12,relu_google_gemma-2-2b_standard,l1,106
0.8553146625691181,0.8566666666666667,0.9191555555555555,0.995998399359744,16,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,80
0.7768853190539937,0.7833333333333333,0.9032888888888889,0.992797118847539,128,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,80
0.4874064240144559,0.5366666666666666,0.6192,0.7895158063225289,16,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,153
0.5228778361308482,0.5366666666666666,0.6200888888888889,0.8003201280512205,128,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,153
0.656020750075141,0.6566666666666666,0.7145333333333335,0.6982793117246898,16,87_glue_cola,12,gated_width-2pow14_date-0107,l1,83
0.4970373432547885,0.5133333333333333,0.5475555555555556,0.7158863545418167,128,87_glue_cola,12,gated_width-2pow14_date-0107,l1,83
0.5057777777777778,0.5366666666666666,0.6281777777777778,0.7983193277310925,16,90_glue_qnli,12,batch_top_k_width-2pow14_date-0107,l1,159
0.6104070574537639,0.6133333333333333,0.6309777777777777,0.8515406162464987,128,90_glue_qnli,12,batch_top_k_width-2pow14_date-0107,l1,159
0.9395427015831672,0.939799331103679,0.979872691411153,0.9827931172468988,16,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,40
0.9395958954829154,0.939799331103679,0.9797382105074413,0.9883953581432573,128,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,40
0.4080838829697277,0.5333333333333333,0.7381555555555556,1.0,16,66_living-room,12,relu_google_gemma-2-2b_standard,l1,179
0.4100086305691931,0.5366666666666666,0.7199555555555556,1.0,128,66_living-room,12,relu_google_gemma-2-2b_standard,l1,179
0.6451628800946232,0.68,0.5561333333333334,0.9833603896103895,16,73_control-group,12,batch_top_k_width-2pow14_date-0107,l1,642
0.6360665478312537,0.6733333333333333,0.7412444444444444,1.0,128,73_control-group,12,batch_top_k_width-2pow14_date-0107,l1,642
0.6480395183698674,0.6833333333333333,0.7239111111111112,0.9995941558441559,16,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.6480395183698674,0.6833333333333333,0.886311111111111,1.0,128,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.59429330279365,0.63,0.6816444444444445,0.7691076430572229,16,90_glue_qnli,12,jump_relu_width-2pow14_date-0107,l1,20
0.6529610620065365,0.6566666666666666,0.6759999999999999,0.8051220488195279,128,90_glue_qnli,12,jump_relu_width-2pow14_date-0107,l1,20
0.6117567297166869,0.63,0.6447649572649572,0.7226890756302521,16,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.5943363450888953,0.61,0.6275819088319088,0.7074829931972789,128,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.5982142857142857,0.6,0.6308888888888888,0.6710684273709484,16,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,20
0.5377399871781895,0.5433333333333333,0.5276,0.7370948379351742,128,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,20
0.6229324000736784,0.6333333333333333,0.6587873931623931,0.7094837935174069,16,7_hist_fig_ispolitician,12,p_anneal_width-2pow14_date-0107,l1,404
0.6326785714285714,0.6333333333333333,0.6555377492877493,0.7246898759503801,128,7_hist_fig_ispolitician,12,p_anneal_width-2pow14_date-0107,l1,404
0.41502675941419703,0.53,0.6213111111111111,0.789515806322529,16,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,384
0.6351236146632566,0.6433333333333333,0.721288888888889,0.8475390156062426,128,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,384
0.9465014804425743,0.9464882943143813,0.9830105791644252,0.9939975990396158,16,5_hist_fig_ismale,12,p_anneal_width-2pow14_date-0107,l1,645
0.8494478221475188,0.8494983277591973,0.9480455441993904,1.0,128,5_hist_fig_ismale,12,p_anneal_width-2pow14_date-0107,l1,645
0.6011396011396012,0.65,0.8487555555555555,1.0,16,67_social-security,12,jump_relu_width-2pow14_date-0107,l1,662
0.5183057100014598,0.5966666666666667,0.8126666666666666,1.0,128,67_social-security,12,jump_relu_width-2pow14_date-0107,l1,662
0.9156021841528018,0.9163879598662207,0.9711762596377982,0.9495798319327732,16,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.862830237956628,0.862876254180602,0.9470145239376009,0.9735894357743098,128,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.9463074626514804,0.9464882943143813,0.9521696252465484,0.9931972789115646,16,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,159
0.805106462647388,0.8060200668896321,0.9322664514972208,0.9963985594237694,128,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,159
0.7229789002262339,0.7333333333333333,0.8600888888888889,0.9631852741096438,16,6_hist_fig_isamerican,12,jump_relu_width-2pow14_date-0107,l1,20
0.7700202519479628,0.7766666666666666,0.8790222222222223,0.9903961584633854,128,6_hist_fig_isamerican,12,jump_relu_width-2pow14_date-0107,l1,20
0.6140552677433313,0.63,0.6356392450142451,0.6958783513405362,16,7_hist_fig_ispolitician,12,top_k_width-2pow14_date-0107,l1,40
0.6011244979919679,0.61,0.6176994301994302,0.7631052420968388,128,7_hist_fig_ispolitician,12,top_k_width-2pow14_date-0107,l1,40
0.4439791869740112,0.55,0.7508444444444444,1.0,16,66_living-room,12,gated_width-2pow14_date-0107,l1,83
0.5047659619788061,0.5866666666666667,0.7484,1.0,128,66_living-room,12,gated_width-2pow14_date-0107,l1,83
0.6296711929076422,0.67,0.6987555555555556,0.9947240259740259,16,73_control-group,12,relu_google_gemma-2-2b_standard,l1,390
0.6296711929076422,0.67,0.7584444444444445,0.9995941558441559,128,73_control-group,12,relu_google_gemma-2-2b_standard,l1,390
0.5698047216554941,0.59,0.6897777777777778,0.7971188475390156,16,90_glue_qnli,12,jump_relu_width-2pow14_date-0107,l1,164
0.5860042735042735,0.5866666666666667,0.6271111111111112,0.8379351740696279,128,90_glue_qnli,12,jump_relu_width-2pow14_date-0107,l1,164
0.6419437340153452,0.65,0.7255111111111111,0.7406962785114045,16,87_glue_cola,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.5331465919701214,0.55,0.5756888888888889,0.8463385354141656,128,87_glue_cola,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.6151696754236113,0.6266666666666667,0.6272257834757835,0.6986794717887155,16,7_hist_fig_ispolitician,12,batch_top_k_width-2pow14_date-0107,l1,40
0.6042828282828284,0.6066666666666667,0.6502403846153846,0.7583033213285314,128,7_hist_fig_ispolitician,12,batch_top_k_width-2pow14_date-0107,l1,40
0.5863970588235294,0.64,0.9113111111111111,1.0,16,67_social-security,12,relu_google_gemma-2-2b_standard,l1,106
0.6790507683330091,0.7066666666666667,0.8649555555555556,1.0,128,67_social-security,12,relu_google_gemma-2-2b_standard,l1,106
0.64349376114082,0.68,0.779511111111111,0.9870129870129869,16,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.6480395183698674,0.6833333333333333,0.8660444444444444,0.9975649350649352,128,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.5608119791126327,0.5766666666666667,0.6732444444444445,0.8139255702280912,16,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,645
0.6122303440898555,0.6133333333333333,0.6740444444444444,0.8291316526610644,128,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,645
0.5444861639143587,0.57,0.6143555555555555,0.6882753101240496,16,87_glue_cola,12,p_anneal_width-2pow14_date-0107,l1,54
0.5386770853504346,0.55,0.5392444444444444,0.7050820328131253,128,87_glue_cola,12,p_anneal_width-2pow14_date-0107,l1,54
0.6878321678321678,0.69,0.7404,0.7975190076030412,16,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,106
0.6432342317310364,0.6433333333333333,0.7028444444444444,0.8363345338135254,128,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,106
0.6512438967681934,0.6833333333333333,0.7048888888888889,0.9825487012987013,16,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,319
0.6059810062638917,0.6533333333333333,0.7216,1.0,128,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,319
0.4034090909090909,0.5333333333333333,0.7115555555555555,1.0,16,66_living-room,12,standard_new_width-2pow14_date-0107,l1,106
0.5377503852080123,0.6033333333333334,0.7973333333333333,1.0,128,66_living-room,12,standard_new_width-2pow14_date-0107,l1,106
0.7200855673387646,0.7266666666666667,0.8257777777777777,0.978391356542617,16,6_hist_fig_isamerican,12,jump_relu_width-2pow14_date-0107,l1,41
0.7636959326019702,0.77,0.8955555555555557,0.994797919167667,128,6_hist_fig_isamerican,12,jump_relu_width-2pow14_date-0107,l1,41
0.6004444444444444,0.6133333333333333,0.6379540598290598,0.7394957983193278,16,7_hist_fig_ispolitician,12,gated_width-2pow14_date-0107,l1,51
0.5738864918685695,0.61,0.6375089031339032,0.7647058823529413,128,7_hist_fig_ispolitician,12,gated_width-2pow14_date-0107,l1,51
0.8184910786652815,0.8233333333333334,0.8992888888888888,1.0,16,67_social-security,12,jump_relu_width-2pow14_date-0107,l1,331
0.5635886146835052,0.6233333333333333,0.8425333333333334,1.0,128,67_social-security,12,jump_relu_width-2pow14_date-0107,l1,331
0.6471418489767113,0.65,0.7070222222222222,0.6774709883953582,16,87_glue_cola,12,jump_relu_width-2pow14_date-0107,l1,164
0.6295018858687791,0.63,0.6657333333333333,0.8227290916366548,128,87_glue_cola,12,jump_relu_width-2pow14_date-0107,l1,164
0.8526785714285715,0.8533333333333334,0.9234666666666667,0.9927971188475391,16,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,404
0.7228426752113765,0.7366666666666667,0.9052444444444445,0.9951980792316927,128,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,404
0.58995899589959,0.59,0.6017777777777777,0.7959183673469389,16,90_glue_qnli,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,80
0.6087436323304833,0.61,0.6471111111111111,0.7963185274109643,128,90_glue_qnli,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,80
0.6519290340749085,0.6566666666666666,0.7312444444444444,0.7587034813925569,16,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,320
0.633317036312725,0.6333333333333333,0.7088888888888889,0.7535014005602241,128,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,320
0.5396041267600902,0.5433333333333333,0.6140444444444444,0.787515006002401,16,90_glue_qnli,12,top_k_width-2pow14_date-0107,l1,80
0.6352034270797309,0.6366666666666667,0.6714666666666669,0.8031212484993998,128,90_glue_qnli,12,top_k_width-2pow14_date-0107,l1,80
0.6480395183698674,0.6833333333333333,0.588,0.9967532467532467,16,73_control-group,12,gated_width-2pow14_date-0107,l1,164
0.6155585707824514,0.66,0.6944,0.9991883116883118,128,73_control-group,12,gated_width-2pow14_date-0107,l1,164
0.6230670569876183,0.63,0.6426727207977208,0.7358943577430972,16,7_hist_fig_ispolitician,12,batch_top_k_width-2pow14_date-0107,l1,321
0.6194022407509788,0.6233333333333333,0.651798433048433,0.6646658663465386,128,7_hist_fig_ispolitician,12,batch_top_k_width-2pow14_date-0107,l1,321
0.5684332471897239,0.6233333333333333,0.7762222222222221,0.9983766233766235,16,67_social-security,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.6906666666666667,0.71,0.8242888888888888,1.0,128,67_social-security,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.8276541819205857,0.83,0.9136888888888888,0.9847939175670268,16,6_hist_fig_isamerican,12,jump_relu_width-2pow14_date-0107,l1,82
0.8028015775873794,0.8066666666666666,0.9112,0.9927971188475391,128,6_hist_fig_isamerican,12,jump_relu_width-2pow14_date-0107,l1,82
0.6023160628722404,0.6066666666666667,0.6330573361823362,0.6606642657062826,16,7_hist_fig_ispolitician,12,gated_width-2pow14_date-0107,l1,663
0.6167135815930306,0.6166666666666667,0.6515313390313391,0.7390956382553021,128,7_hist_fig_ispolitician,12,gated_width-2pow14_date-0107,l1,663
0.9331268505532181,0.9331103678929766,0.9850726196880042,0.98359343737495,16,5_hist_fig_ismale,12,relu_google_gemma-2-2b_standard,l1,179
0.9230648506249649,0.9230769230769231,0.9771382463690156,0.9879951980792318,128,5_hist_fig_ismale,12,relu_google_gemma-2-2b_standard,l1,179
0.6451628800946232,0.68,0.6964222222222223,0.997564935064935,16,73_control-group,12,top_k_width-2pow14_date-0107,l1,40
0.6451628800946232,0.68,0.6250222222222221,1.0,128,73_control-group,12,top_k_width-2pow14_date-0107,l1,40
0.9263272002812609,0.9264214046822743,0.9662452931683702,0.9959983993597439,16,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,663
0.903023073089871,0.903010033444816,0.9744486282947821,0.9995998399359743,128,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,663
0.949641662685141,0.9498327759197325,0.9778106508875739,0.9915966386554621,16,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.9163992009395437,0.9163879598662207,0.9767796306257844,0.9955982392957183,128,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.6334841628959276,0.64,0.7002222222222223,0.8147258903561424,16,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,177
0.6388989825581395,0.6466666666666666,0.7042222222222222,0.8351340536214487,128,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,177
0.6206976744186047,0.6266666666666667,0.6509526353276354,0.7314925970388155,16,7_hist_fig_ispolitician,12,jump_relu_width-2pow14_date-0107,l1,662
0.6515925394548063,0.6533333333333333,0.6806445868945868,0.7470988395358142,128,7_hist_fig_ispolitician,12,jump_relu_width-2pow14_date-0107,l1,662
0.841855561412757,0.8433333333333334,0.9248888888888889,0.9963985594237694,16,6_hist_fig_isamerican,12,gated_width-2pow14_date-0107,l1,1187
0.8383838383838383,0.84,0.9269333333333334,0.9967987194877951,128,6_hist_fig_isamerican,12,gated_width-2pow14_date-0107,l1,1187
0.6059810062638917,0.6533333333333333,0.9319777777777778,1.0,16,67_social-security,12,standard_new_width-2pow14_date-0107,l1,384
0.5935422602089269,0.6433333333333333,0.8432000000000001,1.0,128,67_social-security,12,standard_new_width-2pow14_date-0107,l1,384
0.8492613807657522,0.85,0.9209333333333334,0.9927971188475391,16,6_hist_fig_isamerican,12,top_k_width-2pow14_date-0107,l1,320
0.7368299552149221,0.7466666666666667,0.8936000000000001,0.9971988795518207,128,6_hist_fig_isamerican,12,top_k_width-2pow14_date-0107,l1,320
0.48099566205329486,0.5533333333333333,0.6727999999999998,0.8455382152861145,16,90_glue_qnli,12,top_k_width-2pow14_date-0107,l1,160
0.5390203017321661,0.56,0.6860888888888889,0.8459383753501402,128,90_glue_qnli,12,top_k_width-2pow14_date-0107,l1,160
0.6032295852174681,0.65,0.8658666666666667,1.0,16,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,1051
0.6343101646848103,0.6733333333333333,0.8393333333333334,1.0,128,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,1051
0.64349376114082,0.68,0.7615555555555555,0.9983766233766234,16,73_control-group,12,batch_top_k_width-2pow14_date-0107,l1,159
0.6389174969909792,0.6766666666666666,0.6812444444444445,0.9991883116883117,128,73_control-group,12,batch_top_k_width-2pow14_date-0107,l1,159
0.6581331588270469,0.6633333333333333,0.7197333333333333,0.7523009203681472,16,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,321
0.5983935742971888,0.61,0.6413777777777777,0.7755102040816326,128,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,321
0.42300402914461394,0.5433333333333333,0.7396888888888888,1.0,16,66_living-room,12,top_k_width-2pow14_date-0107,l1,639
0.4724573671942092,0.57,0.7106222222222223,1.0,128,66_living-room,12,top_k_width-2pow14_date-0107,l1,639
0.5713127099988414,0.63,0.7145777777777778,1.0,16,67_social-security,12,jump_relu_width-2pow14_date-0107,l1,82
0.668813917094297,0.6966666666666667,0.8501777777777778,1.0,128,67_social-security,12,jump_relu_width-2pow14_date-0107,l1,82
0.4761137658891852,0.57,0.7482222222222222,0.996996996996997,16,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.48542024013722124,0.5733333333333334,0.7645333333333334,1.0,128,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.596262251790158,0.6466666666666666,0.9188666666666667,1.0,16,67_social-security,12,standard_new_width-2pow14_date-0107,l1,654
0.667393608596596,0.6966666666666667,0.8808888888888888,1.0,128,67_social-security,12,standard_new_width-2pow14_date-0107,l1,654
0.9429272177098265,0.9431438127090301,0.9727003765465304,0.9943977591036415,16,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,396
0.8762126537657378,0.8762541806020067,0.9695624887932579,1.0,128,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,396
0.9363133474256158,0.9364548494983278,0.9644970414201183,0.9971988795518206,16,5_hist_fig_ismale,12,top_k_width-2pow14_date-0107,l1,320
0.936444876603232,0.9364548494983278,0.9786175363098439,0.9975990396158463,128,5_hist_fig_ismale,12,top_k_width-2pow14_date-0107,l1,320
0.9226336425577111,0.9230769230769231,0.9654384077461,0.9535814325730292,16,5_hist_fig_ismale,12,jump_relu_width-2pow14_date-0107,l1,20
0.9257788770285517,0.9264214046822743,0.9790209790209791,0.9667867146858743,128,5_hist_fig_ismale,12,jump_relu_width-2pow14_date-0107,l1,20
0.4420076619843429,0.5533333333333333,0.7337333333333333,0.9974259974259975,16,66_living-room,12,top_k_width-2pow14_date-0107,l1,40
